site,sex,estimate,race,stage,agegroup,tt,PE,lci,uci
Breast,Female,ADa,,,0,2.9000001,259.7625336485613,259.13354,260.39151
Breast,Female,ADa,,,0,2.95,262.3714954517889,261.73987,263.00314
Breast,Female,ADa,,,0,3.0,264.9095987413148,264.27545,265.54373
Breast,Female,ADa,,,0,3.05,267.3565025738334,266.72009,267.99292
Breast,Female,ADa,,,0,3.0999999,269.7317480873467,269.09323,270.37027
Breast,Female,ADa,,,0,3.1500001,272.0351757186983,271.39471,272.67563
Breast,Female,ADa,,,0,3.2,274.2667106834908,273.62448,274.90897
Breast,Female,ADa,,,0,3.25,276.4264378797569,275.78259,277.07028
Breast,Female,ADa,,,0,3.3,278.5155796148006,277.87027,279.16089
Breast,Female,ADa,,,0,3.3499999,280.5369826877491,279.89035,281.18359
Breast,Female,ADa,,,0,3.4000001,282.4935346958713,281.84573,283.14133
Breast,Female,ADa,,,0,3.45,284.3879823918109,283.73917,285.0368
