site,sex,agegroup,estimate,tt,PE,lci,uci,n_black
Rectum,Male,<55,ADb,1.9,2.069367504651694,.3247370719909668,3.813997983932495,316
Rectum,Male,<55,ADb,1.95,2.077864331825161,.3041260838508606,3.851602554321289,316
Rectum,Male,<55,ADb,2,2.084578456579528,.2824351489543915,3.886721849441528,316
Rectum,Male,<55,ADb,2.05,2.089487581420393,.2596901953220367,3.91928505897522,316
Rectum,Male,<55,ADb,2.0999999,2.092698879399215,.2359398007392883,3.949457883834839,316
Rectum,Male,<55,ADb,2.1500001,2.09425642496457,.2112207114696503,3.977292060852051,316
Rectum,Male,<55,ADb,2.2,2.094204977847852,.1855696141719818,4.002840518951416,316
Rectum,Male,<55,ADb,2.25,2.09258983991684,.1590225845575333,4.026156902313232,316
Rectum,Male,<55,ADb,2.3,2.089456648378373,.1316155642271042,4.047297954559326,316
Rectum,Male,<55,ADb,2.3499999,2.08485123409622,.1033845841884613,4.066318035125732,316
Rectum,Male,<55,ADb,2.4000001,2.078819451558012,.074364148080349,4.083274841308594,316
Rectum,Male,<55,ADb,2.45,2.071407176650169,.0445898547768593,4.098224639892578,316
Rectum,Male,<55,ADb,2.5,2.062660022354578,.0140954041853547,4.11122465133667,316
Rectum,Male,<55,ADb,2.55,2.052623362592342,-.0170850418508053,4.122331619262695,316
Rectum,Male,<55,ADb,2.5999999,2.041342863738628,-.0489207729697227,4.131606578826904,316
Rectum,Male,<55,ADb,2.6500001,2.028863924796539,-.081384614109993,4.13911247253418,316
Rectum,Male,<55,ADb,2.7,2.015230387786765,-.1144497841596603,4.144910335540771,316
Rectum,Male,<55,ADb,2.75,2.000484150841359,-.1480918973684311,4.149060249328613,316
Rectum,Male,<55,ADb,2.8,1.984665484031417,-.1822868138551712,4.151618003845215,316
Rectum,Male,<55,ADb,2.8499999,1.967813052125493,-.2170119881629944,4.152637958526611,316
Rectum,Male,<55,ADb,2.9000001,1.949963902850087,-.2522453367710114,4.152173042297363,316
Rectum,Male,<55,ADb,2.95,1.931153884156444,-.287965714931488,4.150273323059082,316
Rectum,Male,<55,ADb,3,1.911417201821493,-.324152946472168,4.146987438201904,316
Rectum,Male,<55,ADb,3.05,1.89072581681328,-.3607775568962097,4.142229080200195,316
Rectum,Male,<55,ADb,3.0999999,1.869174136036946,-.3978283703327179,4.136176586151123,316
Rectum,Male,<55,ADb,3.1500001,1.846792632803556,-.435287743806839,4.128872871398926,316
Rectum,Male,<55,ADb,3.2,1.823610950976871,-.4731379747390747,4.120359897613525,316
Rectum,Male,<55,ADb,3.25,1.799657317556779,-.5113626718521118,4.110677242279053,316
Rectum,Male,<55,ADb,3.3,1.774959016196384,-.549946129322052,4.09986400604248,316
Rectum,Male,<55,ADb,3.3499999,1.749542330265214,-.5888726711273193,4.087957382202148,316
Rectum,Male,<55,ADb,3.4000001,1.723432462114658,-.6281276941299438,4.074992656707764,316
Rectum,Male,<55,ADb,3.45,1.696654077456685,-.667697012424469,4.061005115509033,316
Rectum,Male,<55,ADb,3.5,1.669230599030627,-.7075667977333069,4.046028137207031,316
Rectum,Male,<55,ADb,3.55,1.641184740199797,-.7477239370346069,4.030093193054199,316
Rectum,Male,<55,ADb,3.5999999,1.612538418863146,-.7881558537483215,4.013232707977295,316
Rectum,Male,<55,ADb,3.6500001,1.583312651655518,-.8288503289222717,3.99547553062439,316
Rectum,Male,<55,ADb,3.7,1.553528147294955,-.8697951436042786,3.976851463317871,316
Rectum,Male,<55,ADb,3.75,1.523204501743791,-.9109793901443481,3.957388401031494,316
Rectum,Male,<55,ADb,3.8,1.492360782872062,-.9523916244506836,3.937113285064697,316
Rectum,Male,<55,ADb,3.8499999,1.461015420838976,-.9940215945243835,3.916052341461182,316
Rectum,Male,<55,ADb,3.9000001,1.429186082151787,-1.035858869552612,3.894231081008911,316
